taxon_id,scientific_name,rank,source_material_status,wikipedia_status,available_article_urls,botanical_source_urls,record_path
55757,Chelidonium majus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Chelidonium_majus | https://pt.wikipedia.org/wiki/Quelid%C3%B3nia-maior,,taxa/55757.json
338067,Asparagus aphyllus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Asparagus_aphyllus,,taxa/338067.json
56992,Lobularia maritima,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lobularia_maritima | https://pt.wikipedia.org/wiki/Alisso,,taxa/56992.json
59318,Anacamptis morio,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Anacamptis_morio | https://pt.wikipedia.org/wiki/Anacamptis_morio,,taxa/59318.json
181594,Euphorbia characias,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_characias | https://pt.wikipedia.org/wiki/Euphorbia_characias,,taxa/181594.json
333950,Carlina hispanica,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Carlina_hispanica,,taxa/333950.json
537967,Bellardia viscosa,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Parentucellia_viscosa | https://pt.wikipedia.org/wiki/Parentucellia_viscosa,,taxa/537967.json
132621,Orchis mascula,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Orchis_mascula,,taxa/132621.json
57076,Trifolium campestre,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Trifolium_campestre | https://pt.wikipedia.org/wiki/Trifolium_campestre,,taxa/57076.json
338109,Ulex minor,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ulex_minor | https://pt.wikipedia.org/wiki/Ulex_minor,,taxa/338109.json
47691,Sherardia arvensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sherardia | https://pt.wikipedia.org/wiki/Sherardia | https://pt.wikipedia.org/wiki/Sherardia_arvensis,,taxa/47691.json
51875,Trifolium pratense,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Trifolium_pratense | https://pt.wikipedia.org/wiki/Trifolium_pratense,,taxa/51875.json
61068,Lagurus ovatus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lagurus_ovatus | https://pt.wikipedia.org/wiki/Lagurus_ovatus,,taxa/61068.json
82616,Oenanthe crocata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Oenanthe_crocata | https://pt.wikipedia.org/wiki/Oenanthe_crocata,,taxa/82616.json
139068,Genista tridentata,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Genista_tridentata,,taxa/139068.json
52720,Dactylis glomerata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Dactylis_glomerata | https://pt.wikipedia.org/wiki/Dactylis_glomerata,,taxa/52720.json
53104,Hypochaeris radicata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hypochaeris_radicata | https://pt.wikipedia.org/wiki/Hypochaeris_radicata,,taxa/53104.json
83012,Erophaca baetica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Erophaca | https://pt.wikipedia.org/wiki/Erophaca_baetica,,taxa/83012.json
61321,Lythrum salicaria,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lythrum_salicaria | https://pt.wikipedia.org/wiki/Lythrum_salicaria,,taxa/61321.json
59055,Cyperus eragrostis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cyperus_eragrostis | https://pt.wikipedia.org/wiki/Cyperus_eragrostis,,taxa/59055.json
123616,Morella faya,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Myrica_faya | https://pt.wikipedia.org/wiki/Myrica_faya,,taxa/123616.json
334018,Potentilla montana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Potentilla_montana | https://pt.wikipedia.org/wiki/Potentilla_montana,https://www.gbif.org/species/314868544,taxa/334018.json
199324,Agapanthus praecox,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Agapanthus_praecox | https://pt.wikipedia.org/wiki/Agapanthus_praecox,,taxa/199324.json
119661,Lupinus angustifolius,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lupinus_angustifolius | https://pt.wikipedia.org/wiki/Lupinus_angustifolius,,taxa/119661.json
56868,Crepis vesicaria,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crepis_vesicaria | https://pt.wikipedia.org/wiki/Crepis_vesicaria,,taxa/56868.json
1504036,Helichrysum serotinum,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Helichrysum_italicum,,taxa/1504036.json
68007,Smyrnium olusatrum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Smyrnium_olusatrum | https://pt.wikipedia.org/wiki/Smyrnium_olusatrum,,taxa/68007.json
337708,Lotus creticus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lotus_creticus | https://pt.wikipedia.org/wiki/Lotus_creticus,,taxa/337708.json
76949,Eriobotrya japonica,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Loquat | https://pt.wikipedia.org/wiki/Nespereira,,taxa/76949.json
55563,Bellis perennis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Bellis_perennis | https://pt.wikipedia.org/wiki/Bellis_perennis,,taxa/55563.json
76598,Cytisus striatus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cytisus_striatus | https://pt.wikipedia.org/wiki/Cytisus_striatus,,taxa/76598.json
76363,Cistus monspeliensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cistus_monspeliensis | https://pt.wikipedia.org/wiki/Cistus_monspeliensis,,taxa/76363.json
75255,Acacia saligna,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Acacia_saligna | https://pt.wikipedia.org/wiki/Acacia_saligna,,taxa/75255.json
78247,Oenothera rosea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Oenothera_rosea | https://pt.wikipedia.org/wiki/Oenothera_rosea,,taxa/78247.json
1488674,Antirrhinum linkianum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Antirrhinum_linkianum,,taxa/1488674.json
82685,Anthyllis vulneraria,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Anthyllis_vulneraria | https://pt.wikipedia.org/wiki/Anthyllis_vulneraria,,taxa/82685.json
55775,Erica cinerea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Erica_cinerea | https://pt.wikipedia.org/wiki/Erica_cinerea,,taxa/55775.json
82303,Osmunda regalis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Osmunda_regalis | https://pt.wikipedia.org/wiki/Osmunda_regalis,,taxa/82303.json
341026,Genista triacanthos,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Genista_triacanthos,,taxa/341026.json
59270,Misopates orontium,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Misopates_orontium | https://pt.wikipedia.org/wiki/Misopates_orontium,,taxa/59270.json
337788,Echium rosulatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Echium_rosulatum | https://pt.wikipedia.org/wiki/Echium_rosulatum,,taxa/337788.json
203000,Serapias lingua,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Serapias_lingua,,taxa/203000.json
324710,Arenaria montana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Arenaria_montana | https://pt.wikipedia.org/wiki/Arenaria_montana,,taxa/324710.json
55440,Lupinus luteus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lupinus_luteus | https://pt.wikipedia.org/wiki/Tremo%C3%A7o-amarelo,,taxa/55440.json
982856,Alnus lusitanica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Alnus_lusitanica,,taxa/982856.json
765394,Sambucus nigra,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sambucus_nigra | https://pt.wikipedia.org/wiki/Sambucus_nigra,,taxa/765394.json
59322,Orchis anthropophora,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Orchis_anthropophora | https://pt.wikipedia.org/wiki/Aceras_anthropophorum,,taxa/59322.json
55666,Veronica persica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Veronica_persica | https://pt.wikipedia.org/wiki/Veronica_persica,,taxa/55666.json
82641,Helichrysum stoechas,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Helichrysum_stoechas | https://pt.wikipedia.org/wiki/Helichrysum_stoechas,,taxa/82641.json
82895,Allium roseum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Allium_roseum | https://pt.wikipedia.org/wiki/Alho-rosado,,taxa/82895.json
57470,Cephalanthera longifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cephalanthera_longifolia | https://pt.wikipedia.org/wiki/Cephalanthera_longifolia,,taxa/57470.json
82861,Anemone palmata,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Anemone_palmata,,taxa/82861.json
82662,Campanula lusitanica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Campanula_lusitanica | https://pt.wikipedia.org/wiki/Campanula_lusitanica,,taxa/82662.json
320929,Hakea decurrens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hakea_decurrens,,taxa/320929.json
82922,Salvia sclareoides,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Salvia_sclareoides,,taxa/82922.json
153933,Selaginella denticulata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Selaginella_denticulata,,taxa/153933.json
57635,Hyacinthoides hispanica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hyacinthoides_hispanica,,taxa/57635.json
59417,Trifolium stellatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Trifolium_stellatum | https://pt.wikipedia.org/wiki/Trifolium_stellatum,,taxa/59417.json
1197768,Cistus calycinus,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Halimium_calycinum,,taxa/1197768.json
82647,Cladanthus mixtus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cladanthus_mixtus,,taxa/82647.json
52989,Cirsium vulgare,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cirsium_vulgare | https://pt.wikipedia.org/wiki/Cirsium_vulgare,,taxa/52989.json
55885,Lonicera periclymenum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lonicera_periclymenum | https://pt.wikipedia.org/wiki/Lonicera_periclymenum,,taxa/55885.json
633980,Pallenis spinosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pallenis_spinosa | https://pt.wikipedia.org/wiki/Pallenis_spinosa,,taxa/633980.json
50298,Fragaria vesca,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Fragaria_vesca | https://pt.wikipedia.org/wiki/Morango-silvestre,,taxa/50298.json
82664,Lonicera implexa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lonicera_implexa | https://pt.wikipedia.org/wiki/Lonicera_implexa,,taxa/82664.json
68838,Mercurialis annua,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Mercurialis_annua | https://pt.wikipedia.org/wiki/Mercurialis_annua,,taxa/68838.json
346413,Polypodium cambricum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Polypodium_cambricum,,taxa/346413.json
82663,Campanula rapunculus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Campanula_rapunculus | https://pt.wikipedia.org/wiki/Campanula_rapunculus,,taxa/82663.json
558376,Aeonium glutinosum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aeonium_glutinosum | https://pt.wikipedia.org/wiki/Aeonium_glutinosum,,taxa/558376.json
61906,Helminthotheca echioides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Helminthotheca_echioides | https://pt.wikipedia.org/wiki/Picris_echioides,,taxa/61906.json
163974,Hypericum humifusum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hypericum_humifusum | https://pt.wikipedia.org/wiki/Hypericum_humifusum,,taxa/163974.json
55854,Datura stramonium,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Datura_stramonium | https://pt.wikipedia.org/wiki/Datura_stramonium,,taxa/55854.json
82742,Ceratonia siliqua,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Carob | https://pt.wikipedia.org/wiki/Alfarrobeira,,taxa/82742.json
82591,Asplenium ceterach,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Asplenium_ceterach,,taxa/82591.json
210572,Crocus serotinus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crocus_serotinus | https://pt.wikipedia.org/wiki/Crocus_serotinus,,taxa/210572.json
338636,Genista hirsuta,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Genista_hirsuta,,taxa/338636.json
1454328,Sphaeropteris cooperi,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sphaeropteris_cooperi | https://pt.wikipedia.org/wiki/Sphaeropteris_cooperi,,taxa/1454328.json
82631,Phagnalon saxatile,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Phagnalon_saxatile | https://pt.wikipedia.org/wiki/Phagnalon_saxatile,,taxa/82631.json
82907,Asparagus albus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Asparagus_albus,,taxa/82907.json
84281,Clinopodium vulgare,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Clinopodium_vulgare | https://pt.wikipedia.org/wiki/Clinopodium_vulgare,,taxa/84281.json
493202,Clinopodium nepeta,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Clinopodium_nepeta | https://pt.wikipedia.org/wiki/Calamintha_nepeta,,taxa/493202.json
326752,Corema album,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Corema_album | https://pt.wikipedia.org/wiki/Corema_album,,taxa/326752.json
133287,Solanum mauritianum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Solanum_mauritianum | https://pt.wikipedia.org/wiki/Solanum_mauritianum,,taxa/133287.json
321609,Sedum hirsutum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Sedum_hirsutum,,taxa/321609.json
52796,Hordeum murinum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hordeum_murinum | https://pt.wikipedia.org/wiki/Hordeum_murinum,,taxa/52796.json
53151,Medicago polymorpha,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Medicago_polymorpha | https://pt.wikipedia.org/wiki/Medicago_polymorpha,,taxa/53151.json
55505,Allium triquetrum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Allium_triquetrum,,taxa/55505.json
168639,Scirpoides holoschoenus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Scirpoides_holoschoenus | https://pt.wikipedia.org/wiki/Scirpoides_holoschoenus,,taxa/168639.json
55828,Lamium maculatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lamium_maculatum | https://pt.wikipedia.org/wiki/Lamium_maculatum,,taxa/55828.json
77365,Heliotropium europaeum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Heliotropium_europaeum | https://pt.wikipedia.org/wiki/Heliotropium_europaeum,,taxa/77365.json
57723,Echium candicans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Echium_candicans | https://pt.wikipedia.org/wiki/Echium_candicans,,taxa/57723.json
82906,Asphodelus ramosus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Asphodelus_ramosus | https://pt.wikipedia.org/wiki/Abr%C3%B3tea_(bot%C3%A2nica),,taxa/82906.json
57036,Euphorbia peplus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_peplus | https://pt.wikipedia.org/wiki/Euphorbia_peplus,,taxa/57036.json
81518,Aloe arborescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aloe_arborescens | https://pt.wikipedia.org/wiki/Aloe_arborescens,,taxa/81518.json
153440,Cercis siliquastrum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cercis_siliquastrum | https://pt.wikipedia.org/wiki/Olaia,,taxa/153440.json
