taxonId,name,rank,status,language,allRawSourceTokens,selectedRawSourceTokens,selectedCleanSourceTokens,evidencePacketTokens,hasSources,draftRequestTextTokens
548146,Cistus umbellatus,species,taxonomy_only,,0,0,0,41,False,831
55881,Hedera maderensis,species,taxon_matched_text,en,1223,736,310,416,True,1206
168688,Scolymus maculatus,species,taxon_matched_text,en,3533,2271,1354,1558,True,2348
170020,Tripolium pannonicum,species,taxon_matched_text,en,2204,970,225,342,True,1132
469968,Polygonum equisetiforme,species,taxon_matched_text,pt,1502,1502,433,624,True,1414
58345,Bolboschoenus maritimus,species,taxon_matched_text,en,3086,1773,241,340,True,1130
58822,Dittrichia graveolens,species,taxon_matched_text,en,3342,1945,414,546,True,1336
75393,Amaranthus deflexus,species,taxon_matched_text,en,1908,591,156,264,True,1054
54712,Fuchsia boliviana,species,taxon_matched_text,en,3510,719,201,307,True,1097
77479,Hyparrhenia hirta,species,taxon_matched_text,en,2058,723,197,295,True,1085
78678,Polygonum aviculare,species,taxon_matched_text,en,4566,3902,1090,1298,True,2088
1044281,Micromeria maderensis,species,taxonomy_only,,0,0,0,42,False,832
209319,Dactylorhiza elata,species,taxon_matched_text,en,1706,1706,211,343,True,1133
52351,Gomphocarpus fruticosus,species,taxon_matched_text,en,3691,1659,122,239,True,1029
53315,Urtica urens,species,taxon_matched_text,en,2933,1647,383,527,True,1317
60027,Orobanche gracilis,species,taxon_matched_text,pt,1310,1310,301,481,True,1271
60253,Alisma plantago-aquatica,species,taxon_matched_text,en,7697,3087,773,964,True,1754
1504228,Wahlenbergia hederacea,species,taxon_matched_text,en,3250,1975,403,525,True,1315
194769,Linaria elegans,species,taxon_matched_text,pt,1202,1202,247,412,True,1202
47447,Leucaena leucocephala,species,taxon_matched_text,en,11289,5999,1371,1745,True,2535
57983,Helianthus annuus,species,text_needs_scope_review,en,20162,17317,4868,5573,True,6363
124349,Solandra maxima,species,taxon_matched_text,en,947,947,323,425,True,1215
203017,Baldellia repens,species,taxon_matched_text,pt,1254,1254,276,425,True,1215
335853,Clematis flammula,species,taxon_matched_text,en,3928,740,280,419,True,1209
139087,Genista tenera,species,taxon_matched_text,pt,757,757,444,616,True,1406
56063,Sorbus aucuparia,species,taxon_matched_text,en,13853,13079,4523,5058,True,5848
717962,Dorycnopsis gerardi,species,taxon_matched_text,pt,1225,1225,248,420,True,1210
168386,Salvia microphylla,species,taxon_matched_text,en,2827,2827,1258,1453,True,2243
193676,Ilex canariensis,species,taxon_matched_text,en,1771,1194,663,810,True,1600
1616015,Sideroxylon mirmulano,species,taxon_matched_text,en,1983,1165,296,416,True,1206
57309,Vicia faba,species,taxon_matched_text,en,12669,11899,6762,7712,True,8502
79514,Viola palustris,species,taxon_matched_text,en,5985,4736,1641,1915,True,2705
121267,Pinguicula lusitanica,species,taxon_matched_text,en,1703,718,254,362,True,1152
140907,Musa acuminata,species,taxon_matched_text,en,8674,8165,2360,2710,True,3500
1024536,Rabelera holostea,species,taxon_matched_text,en,2707,2233,637,795,True,1585
1335579,Foeniculum sanguineum,species,taxonomy_only,,0,0,0,44,False,834
53785,Fumaria officinalis,species,taxon_matched_text,en,5348,3297,1414,1650,True,2440
63735,Prunus domestica,species,taxon_matched_text,en,4292,3595,904,1175,True,1965
135659,Platycladus orientalis,species,taxon_matched_text,pt,3726,598,492,632,True,1422
223831,Linaria incarnata,species,taxon_matched_text,pt,1197,1197,257,424,True,1214
77279,Glaucium flavum,species,taxon_matched_text,en,6040,4831,1677,2034,True,2824
79502,Vicia disperma,species,taxon_matched_text,pt,1233,1233,289,466,True,1256
867614,Festuca geniculata,species,taxonomy_only,,0,0,0,41,False,831
64107,Asparagus asparagoides,species,taxon_matched_text,en,2798,2798,872,1095,True,1885
326210,Codium tomentosum,species,taxon_matched_text,en,1620,1620,564,708,True,1498
342989,Pericallis malvifolia,species,taxon_matched_text,en,1076,542,100,191,True,981
861402,Tolpis macrorhiza,species,taxon_matched_text,pt,1296,1296,261,422,True,1212
56133,Quercus robur,species,taxon_matched_text,en,16075,14924,3763,4289,True,5079
126914,Brugmansia arborea,species,taxon_matched_text,en,2074,1403,601,757,True,1547
338389,Adenocarpus lainzii,species,taxon_matched_text,pt,1333,1333,278,457,True,1247
135250,Strelitzia nicolai,species,taxon_matched_text,en,1951,1951,698,852,True,1642
607089,Adiantum reniforme,species,taxon_matched_text,en,2164,1354,454,589,True,1379
55845,Viola odorata,species,taxon_matched_text,en,4212,2979,1046,1277,True,2067
82727,Ulex parviflorus,species,taxon_matched_text,en,1086,307,49,149,True,939
82610,Bupleurum rigidum,species,taxon_matched_text,pt,1298,1298,302,452,True,1242
128137,Limodorum abortivum,species,taxon_matched_text,en,474,474,198,307,True,1097
513727,Klasea boetica,species,taxonomy_only,,0,0,0,43,False,833
52698,Avena fatua,species,taxon_matched_text,en,2505,1294,256,347,True,1137
162726,Escallonia rubra,species,taxon_matched_text,en,1744,1744,488,643,True,1433
60261,Juncus capitatus,species,taxon_matched_text,pt,2975,1252,267,442,True,1232
123288,Drosophyllum lusitanicum,species,taxon_matched_text,pt,4647,2433,1480,1798,True,2588
57634,Viola kitaibeliana,species,taxon_matched_text,en,1972,739,209,335,True,1125
467407,Delphinium gracile,species,taxon_matched_text,en,1842,666,56,152,True,942
119061,Betula pubescens,species,taxon_matched_text,en,9759,6810,2302,2593,True,3383
163112,Fuchsia magellanica,species,taxon_matched_text,en,5463,3237,1210,1424,True,2214
1515385,Quercus pseudococcifera,species,taxon_matched_text,en,920,920,145,268,True,1058
62338,Lysimachia vulgaris,species,taxon_matched_text,en,3892,2619,674,861,True,1651
75916,Buddleja davidii,species,taxon_matched_text,en,22205,20975,2217,2570,True,3360
143800,Tilia tomentosa,species,taxon_matched_text,en,2192,2192,675,837,True,1627
322849,Adenocarpus complicatus,species,taxon_matched_text,pt,999,999,281,453,True,1243
342993,Luzula purpureosplendens,species,taxon_matched_text,pt,840,840,464,613,True,1403
777664,Lomelosia simplex,species,taxon_matched_text,pt,1300,1300,322,470,True,1260
1229224,Coleus neochilus,species,taxon_matched_text,en,3373,1747,434,600,True,1390
56099,Ajuga reptans,species,taxon_matched_text,en,4736,2862,920,1125,True,1915
57311,Lathyrus aphaca,species,taxon_matched_text,en,4473,3192,1090,1270,True,2060
497830,Lepidophorum repandum,species,taxon_matched_text,pt,2023,1073,623,791,True,1581
62652,Mentha spicata,species,text_needs_scope_review,en,10041,7775,1910,2262,True,3052
162845,Euphorbia pulcherrima,species,text_needs_scope_review,en,12801,9159,2939,3301,True,4091
450558,Echium gaditanum,species,taxon_matched_text,pt,1230,1230,235,406,True,1196
418752,Sinapidendron gymnocalyx,species,taxon_matched_text,pt,1355,1355,266,443,True,1233
1121982,Ptychostomum capillare,species,text_needs_scope_review,en,3920,3920,86,187,True,977
52707,Bromus madritensis,species,taxon_matched_text,en,3020,1697,810,974,True,1764
122987,Rhus coriaria,species,taxon_matched_text,en,2789,1571,418,582,True,1372
129105,Asplenium scolopendrium,species,taxon_matched_text,en,9838,6911,2103,2408,True,3198
243550,Potamogeton polygonifolius,species,taxon_matched_text,en,3501,2168,1018,1198,True,1988
320905,Linaria saxatilis,species,taxon_matched_text,pt,1222,1222,255,423,True,1213
349248,Brachychiton populneus,species,taxon_matched_text,en,4115,1948,611,788,True,1578
128769,Ligustrum sinense,species,taxon_matched_text,en,2614,2276,618,770,True,1560
338164,Cleonia lusitanica,species,taxon_matched_text,pt,2100,1229,261,426,True,1216
739822,Acacia provincialis,species,taxon_matched_text,en,1037,1037,455,556,True,1346
76593,Cyperus rotundus,species,taxon_matched_text,en,8370,6389,2057,2450,True,3240
56949,Logfia gallica,species,taxon_matched_text,en,1883,657,182,306,True,1096
126741,Morus nigra,species,taxon_matched_text,en,7904,4114,1367,1590,True,2380
126854,Ficus macrophylla,species,taxon_matched_text,en,12920,11822,3918,4310,True,5100
342095,Codium adhaerens,species,taxonomy_only,,0,0,0,43,False,833
424498,Thymus lotocephalus,species,taxon_matched_text,en,1931,537,110,202,True,992
322755,Farfugium japonicum,species,taxon_matched_text,en,1436,1436,341,468,True,1258
902553,Marcus-kochia triloba,species,taxonomy_only,,0,0,0,41,False,831
53210,Senecio sylvaticus,species,taxon_matched_text,en,1908,587,192,281,True,1071
56090,Morus alba,species,taxon_matched_text,en,10150,8748,2248,2579,True,3369
59005,Galium murale,species,taxon_matched_text,en,2100,906,199,301,True,1091
136231,Araucaria bidwillii,species,taxon_matched_text,en,11721,10418,4163,4682,True,5472
200053,Euphorbia prostrata,species,taxon_matched_text,en,2838,1836,433,572,True,1362
341997,Pycnocomon rutifolium,species,taxon_matched_text,pt,1289,1289,283,460,True,1250
371651,Daboecia cantabrica,species,taxon_matched_text,pt,3111,1443,323,457,True,1247
82601,Bupleurum fruticosum,species,taxon_matched_text,en,1779,537,237,360,True,1150
158380,Angelica sylvestris,species,taxon_matched_text,en,2881,1591,339,473,True,1263
333720,Anthemis maritima,species,taxon_matched_text,pt,6784,1225,241,409,True,1199
55667,Sagina procumbens,species,taxon_matched_text,en,3183,1982,799,945,True,1735
64144,Polypogon viridis,species,taxon_matched_text,en,3159,1870,165,270,True,1060
164326,Kalanchoe blossfeldiana,species,taxon_matched_text,en,3839,3395,828,1006,True,1796
57897,Salsola kali,species,taxon_matched_text,en,4777,2894,1104,1251,True,2041
64265,Medicago orbicularis,species,taxon_matched_text,en,1959,649,94,188,True,978
164074,Ionopsidium acaule,species,taxon_matched_text,en,2199,613,95,180,True,970
210194,Clivia miniata,species,taxon_matched_text,en,2938,2235,548,690,True,1480
245745,Centaurium scilloides,species,taxon_matched_text,en,1829,1353,378,536,True,1326
343000,Holcus rigidus,species,taxon_matched_text,pt,1319,1319,260,386,True,1176
450810,Valantia muralis,species,taxon_matched_text,en,1563,405,109,202,True,992
205947,Umbilicus horizontalis,species,taxon_matched_text,en,1783,547,262,389,True,1179
544571,Hyparrhenia sinaica,species,taxon_matched_text,pt,1348,1348,299,472,True,1262
714078,Lupinus gredensis,species,taxon_matched_text,pt,1234,1234,252,423,True,1213
77253,Geranium columbinum,species,taxon_matched_text,en,2199,960,279,407,True,1197
138477,Trifolium scabrum,species,taxon_matched_text,en,1800,486,126,225,True,1015
163871,Hydrocotyle bonariensis,species,taxon_matched_text,en,4283,2719,426,551,True,1341
193642,Hypericum elodes,species,taxon_matched_text,en,1105,734,188,303,True,1093
51633,Digitaria sanguinalis,species,taxon_matched_text,en,3681,2415,490,625,True,1415
126566,Spathodea campanulata,species,taxon_matched_text,pt,7278,2402,943,1212,True,2002
167373,Potentilla reptans,species,taxon_matched_text,en,2846,1540,533,684,True,1474
342116,Picconia excelsa,species,taxon_matched_text,en,2239,1616,550,685,True,1475
625502,Helichrysum devium,species,taxon_matched_text,pt,1231,1231,244,415,True,1205
82899,Thymus villosus,species,taxon_matched_text,pt,1342,1342,321,474,True,1264
51738,Salvia officinalis,species,taxon_matched_text,en,6186,3906,1740,2031,True,2821
169761,Tilia platyphyllos,species,taxon_matched_text,en,3865,3865,1461,1645,True,2435
341591,Romulea ramiflora,species,taxon_matched_text,en,1729,348,87,188,True,978
482356,Helichrysum obconicum,species,taxon_matched_text,pt,1279,1279,237,401,True,1191
53778,Santolina chamaecyparissus,species,taxon_matched_text,en,4538,1718,487,648,True,1438
53779,Humulus lupulus,species,taxon_matched_text,en,13477,8392,2217,2637,True,3427
70265,Myosotis discolor,species,taxon_matched_text,en,2253,873,194,287,True,1077
142250,Narcissus calcicola,species,taxon_matched_text,en,2123,824,142,260,True,1050
166867,Picris hieracioides,species,taxon_matched_text,en,2058,764,164,274,True,1064
334749,Trifolium cherleri,species,taxon_matched_text,en,1793,546,79,167,True,957
343006,Daboecia azorica,species,taxon_matched_text,pt,495,495,206,324,True,1114
53858,Solanum tuberosum,species,text_needs_scope_review,en,46254,26326,7634,8831,True,9621
170388,Yucca gloriosa,species,taxon_matched_text,en,8433,8433,2975,3361,True,4151
52658,Drosera rotundifolia,species,taxon_matched_text,en,7568,5010,1445,1718,True,2508
164229,Jasminum mesnyi,species,taxon_matched_text,en,1624,1624,409,555,True,1345
370492,Lantana strigocamara,species,taxonomy_only,,0,0,0,41,False,831
950859,Solidago azorica,species,taxon_matched_text,en,772,772,220,325,True,1115
55730,Spergularia rubra,species,taxon_matched_text,en,1745,515,184,283,True,1073
342981,Spergularia azorica,species,taxon_matched_text,pt,1200,1200,548,718,True,1508
346024,Dryopteris azorica,species,taxon_matched_text,pt,348,348,190,310,True,1100
803774,Boulardia latisquama,species,text_needs_scope_review,en,922,922,265,376,True,1166
1471395,Hexaphylla hirsuta,species,taxonomy_only,,0,0,0,46,False,836
61021,Trifolium glomeratum,species,taxon_matched_text,en,2988,512,170,290,True,1080
78563,Phyllostachys aurea,species,taxon_matched_text,en,1533,1533,561,708,True,1498
56188,Vicia hirsuta,species,taxon_matched_text,en,3792,882,331,435,True,1225
61116,Sparganium erectum,species,taxon_matched_text,en,511,511,100,220,True,1010
82954,Scrophularia canina,species,taxon_matched_text,en,1950,612,182,307,True,1097
169872,Tradescantia pallida,species,taxon_matched_text,en,4501,2598,856,1048,True,1838
209586,Asphodelus albus,species,taxon_matched_text,en,2684,1408,592,760,True,1550
56289,Targionia hypophylla,species,taxonomy_only,,0,0,0,45,False,835
83992,Betula pendula,species,taxon_matched_text,en,16504,14684,3189,3536,True,4326
189479,Armeria pseudarmeria,species,text_needs_scope_review,pt,1156,1156,593,796,True,1586
340757,Vandenboschia speciosa,species,taxon_matched_text,en,7779,2180,794,982,True,1772
1535043,Canna × hybrida,hybrid,text_needs_scope_review,en,4546,4546,1021,1278,True,2068
54053,Pyracantha angustifolia,species,taxon_matched_text,en,642,642,162,252,True,1042
161469,Cyperus papyrus,species,taxon_matched_text,en,5767,5259,1557,1841,True,2631
338097,Juncus valvatus,species,taxon_matched_text,pt,1441,1441,566,743,True,1533
411074,Cotoneaster coriaceus,species,taxon_matched_text,en,978,978,190,317,True,1107
118863,Gentiana pneumonanthe,species,taxon_matched_text,en,949,569,122,219,True,1009
330716,Salicornia ramosissima,species,taxon_matched_text,pt,1272,1272,352,529,True,1319
341162,Colchicum filifolium,species,taxon_matched_text,es,860,860,579,735,True,1525
50859,Catalpa bignonioides,species,taxon_matched_text,en,11317,4426,2119,2367,True,3157
51754,Phormium tenax,species,taxon_matched_text,en,5640,4053,1419,1677,True,2467
75722,Avena sterilis,species,taxon_matched_text,en,5531,4375,1074,1353,True,2143
430142,Leucodon sciuroides,species,taxon_matched_text,en,250,250,28,127,True,917
49365,Carex pendula,species,taxon_matched_text,en,2172,925,356,479,True,1269
133395,Lavandula angustifolia,species,taxon_matched_text,en,4645,3913,1624,1888,True,2678
341021,Carduus carpetanus,species,taxon_matched_text,pt,1189,1189,242,407,True,1197
60220,Ludwigia peploides,species,taxon_matched_text,en,3156,2270,1443,1674,True,2464
64191,Kickxia spuria,species,taxon_matched_text,en,1928,585,217,311,True,1101
129169,Lotus subbiflorus,species,taxon_matched_text,en,667,667,118,231,True,1021
161257,Cuphea hyssopifolia,species,taxon_matched_text,en,985,985,375,533,True,1323
369851,Christella dentata,species,taxon_matched_text,en,2096,861,194,305,True,1095
514443,Biscutella valentina,species,taxon_matched_text,pt,1380,1380,386,538,True,1328
792216,Lysimachia foemina,species,taxon_matched_text,en,3141,1844,821,983,True,1773
135394,Lagerstroemia indica,species,taxon_matched_text,en,4232,3281,1193,1431,True,2221
342641,Jasminum polyanthum,species,taxon_matched_text,en,4524,2381,764,945,True,1735
493054,Teucrium capitatum,species,taxon_matched_text,pt,1187,1187,116,234,True,1024
58725,Juniperus communis,species,taxon_matched_text,en,9113,6112,2027,2407,True,3197
77552,Juncus articulatus,species,taxon_matched_text,en,2145,858,248,342,True,1132
338092,Antirrhinum graniticum,species,taxon_matched_text,pt,1327,1327,287,471,True,1261
493536,Serapias perez-chiscanoi,species,taxon_matched_text,en,775,775,327,495,True,1285
831147,Myriolimon ferulaceum,species,taxonomy_only,,0,0,0,45,False,835
49662,Platanus occidentalis,species,taxon_matched_text,en,7627,7438,2411,2743,True,3533
58167,Trifolium fragiferum,species,taxon_matched_text,en,2806,1485,607,767,True,1557
68225,Bauhinia variegata,species,taxon_matched_text,en,5061,4249,1039,1247,True,2037
